distance,height,landings,number,pack,age,usage,region,weight,item,volume,width,max,power,size,target
8754,7792.1379,-1.4056673352045848,-1.2880469346063381,1.3977135588608258,35516.1427,41369.14408,RE-2,1112,IT-4,37635,29797.653,25405,6756,1197,-26.770299683879003
5062,15560.8024,0.9388779698165206,0.5280240201565427,0.5536309758199358,32216.0203,32960.22725,RE-11,2152,IT-1,20288,23820.459,8315,16849,1264,-27.42291095705289
6268,5245.6738,0.9970842629343355,-0.731817209811553,-0.1476812049691993,33455.933,34446.15345,RE-D,4817,IT-10,31508,26209.163500000002,18055,18266,1491,10.919582169091637
5468,2358.9309,0.8185184876619591,-0.7291982435661569,0.7835581867206555,38601.2233,46667.11777,RE-D,2605,IT-9,36185,30352.41,25979,20989,1337,8.258924195310659
5574,14161.9684,-0.2193147238637893,1.4402211915380694,-0.26338403429461377,15522.45,17762.388609999998,RE-1,1863,IT-8,44588,22367.027000000002,5164,26812,1307,-2.084176561456058
6568,6350.5197,0.9865617672948014,0.6892880355498506,-1.4133120112451658,38181.6295,19835.2353,RE-3,1898,IT-3,70400,21154.001,13703,17218,1579,6.305252355333113
6648,5821.311,-0.9463001823379767,-1.0014241541253357,1.6683334785964048,33796.3923,18032.056119999997,RE-4,4930,IT-0,51386,26209.163500000002,3922,14669,1418,-33.097457505831656
5925,9896.5493,0.24257169410131818,0.5437948175835466,-1.937450292370818,41715.9264,20864.263730000002,RE-0,1513,IT-5,33354,23696.572,17820,14097,1338,-17.26237148863678
5509,11197.9668,0.9893005021541366,-1.497970200133681,-2.433445501456556,51082.5019,22013.993580000002,RE-E,917,IT-9,42133,26983.096,12753,11070,1445,-0.30711176220457226
4669,1904.4373,0.46450462632500894,-1.6755475225029524,-2.541389861032849,29320.2525,27237.9087,RE-E,4842,IT-A,34588,26068.772999999997,7923,21381,1391,0.15007099124890644
6390,11495.7156,0.5232550349749784,-0.899282668828875,1.4774751003352533,65665.3694,18477.96169,RE-E,523,IT-B,26096,23370.441000000003,22091,26741,1498,-2.4740211777064993
6182,8003.853,-1.1313970871647443,-0.6519932267116221,0.6383309074069924,42621.47,36984.183919999996,RE-2,703,IT-11,67588,37792.422,6193,14771,1476,32.72222753151257
4190,15464.5544,1.0664883810073078,-0.29644547691171685,-0.314265314826807,20422.8424,41425.16848,RE-3,4174,IT-E,48056,26209.163500000002,23743,20214,1524,46.06230460940836
4307,16896.0192,-0.6192943851737235,1.5401364638273598,-0.7021673869989323,42533.5227,35805.31951,RE-8,3995,IT-3,46126,30832.384,20784,17169,1527,33.94947755732403
5456,13984.5723,-1.58055190007468,-1.0386811768673931,0.9613841829816835,41122.6527,38642.30469,RE-F,4449,IT-C,34250,29428.162999999997,1465,12299,1140,-15.352101523229015
6862,7650.931,0.3766606831572666,-0.15276122353232005,-0.4377674735901059,40226.1186,18355.82344,RE-6,2112,IT-C,76060,23812.186,18082,12668,1152,-6.105342073948753
6347,15092.4814,-1.3831642899719938,-0.4776007870278633,1.5867117397032673,45959.7538,19892.17324,RE-10,618,IT-6,68416,18255.467,31441,15517,2012,30.681769995962387
5870,5114.2836,-1.078176914590653,-0.01649444697402287,1.7129402331583097,26566.5544,19105.1147,RE-D,4950,IT-E,50515,36687.587,30494,12718,1309,0.17608014797718494
5241,2259.127,-1.577091960707389,-0.44885577324907705,0.6952733382053904,43534.894,46796.57168,RE-0,3029,IT-D,40903,23639.575,13338,21800,1263,-8.707972754343505
5784,18077.5439,-1.2077813128662898,1.4749178959726905,-0.6978672652832986,34878.7596,22505.01423,RE-F,789,IT-E,69813,28717.221,15616,14792,1211,21.43633185173541
4309,12303.6755,0.4161343214628671,0.6475328123577213,-1.1771031359461794,38346.6012,9099.43689,RE-2,4336,IT-F,38360,14633.492,16794,20396,853,-36.301210360899546
6060,11535.2378,-0.7249733425511027,-0.24472653785047785,-0.7858486865451288,40553.2166,51707.21234,RE-C,4744,IT-C,53989,33703.632000000005,16236,13451,1209,29.008226403978888
7119,3153.2857,0.8514482172123491,1.4467688913164003,-2.3384762482107844,50861.294,34741.04072,RE-F,2053,IT-7,46124,31847.112999999998,1831,18426,1537,23.164088892149977
5711,13761.2084,-0.9971835672784047,0.9612438651339987,-2.2341820368540546,21727.013,38595.027369999996,RE-2,1278,IT-9,72102,19762.265,22475,16041,1381,22.554861898209317
5582,4553.345,-0.6665430514693703,0.39880465487899086,-0.8990974909751454,30028.5906,23487.61477,RE-7,3785,IT-5,68044,26611.601000000002,33096,18334,1252,5.566142691118782
5384,4553.1343,-0.37849739712513636,0.09197000142745586,1.574606383924138,42132.5684,40010.16629,RE-6,1177,IT-3,13988,29585.031000000003,30339,18587,1738,1.1685067048753421
5353,12882.5047,-1.2425568617900016,-0.07411418440915092,0.8523763338356316,24267.4576,16464.04147,RE-F,2182,IT-0,32679,23873.441000000003,13721,9645,1483,-35.929252166352676
4800,2118.5934,-0.18276420729752527,-0.2307953032585775,0.2586682315324315,37472.1633,30654.585919999998,RE-0,3388,IT-9,45911,26209.163500000002,9401,11272,1236,-36.10558367615764
5641,9279.2019,0.203791425291645,-0.8025824294890045,0.43912150578091624,42089.5039,16845.57102,RE-3,3716,IT-11,61027,23344.285,34010,12779,1373,9.80963009934183
3238,2482.8468,-0.042951749512399245,-0.711145624922889,1.649292398954063,8625.7129,23528.1719,RE-3,727,IT-3,65298,33480.895,16936,17728,1905,24.498484745957136
4019,11384.6052,-1.459273624451568,0.9358308260541559,1.109413651797524,65458.2974,50501.637389999996,RE-10,1376,IT-9,44315,25899.623,18104,7643,1503,12.670047205384636
4995,3983.4156,1.0868592664168177,1.548126426565113,-2.0834257846910638,30104.3527,37097.15192,RE-D,3721,IT-E,41941,27378.666,20077,15510,1392,12.107465654766786
4172,13940.847,0.40406327156295213,1.198450410862808,0.1286839154862997,19220.0472,46276.289769999996,RE-E,3653,IT-10,52436,30119.797000000002,20005,12986,1084,15.609342760847035
3569,17822.6537,0.44287330578240275,0.4776145558686801,-0.001350906339824714,43755.2062,31981.83735,RE-7,3879,IT-1,36324,23698.807999999997,459,10096,1390,-4.7986935456652215
6314,8243.8177,0.17853407450817374,-0.3757505508277786,0.7795166187061507,46831.7179,25073.94757,RE-10,4659,IT-B,30360,26209.163500000002,29762,8140,1191,-37.881639592452295
5577,4839.247,-0.16645942390307802,-1.0068227885995313,1.588242640077363,14539.3569,9860.240590000001,RE-5,4010,IT-E,72672,15194.958999999999,9309,12526,951,-53.947372043969615
5963,3361.2659,-1.5665313485895536,1.2267215004507073,0.7419976982135085,23813.5591,39615.04799,RE-0,669,IT-12,72743,23953.502999999997,24151,12159,1408,6.059188903035484
5065,18427.5792,1.0892151256055025,0.23505583071506955,0.4966049589170544,21575.661,41488.01226,RE-8,2320,IT-D,68154,18667.867,19515,12228,1300,19.850488229131667
5943,8052.8357,-0.7954911362998547,-0.23599138664640612,0.8420795801035196,11845.6778,38298.86658,RE-B,1038,IT-6,29643,23401.523999999998,30088,15788,1239,-30.73550617342865
6083,1841.4245,-0.5786033655768018,-0.20908289770130245,2.164797268195217,30476.6584,32860.93587,RE-1,3645,IT-12,59272,27243.697,29758,10111,1935,20.0880407683545
4619,4258.2416,-0.8835381029175082,-0.8148557819073231,-0.3225175458736656,40796.2536,36981.55586,RE-5,2896,IT-12,27104,24208.71,15071,15991,1274,-12.838477338942955
5833,5285.1675,-0.6136263572742201,0.15058576282980962,1.2476212766402326,33963.5761,33159.567930000005,RE-E,3202,IT-7,58610,20713.251,28872,16402,1475,-3.4825867811914133
4381,5249.7616,0.8000306745900291,0.9443545678295843,-0.24517421697919115,26051.835,32254.99035,RE-D,4942,IT-3,36259,20418.139,26146,13750,1310,-36.38401031346962
6205,14394.902,0.837127880283106,-0.7631991909730378,-0.9198864279272106,18061.538,27009.916360000003,RE-D,3958,IT-0,33305,29031.456000000002,12131,13780,1530,17.68756622987901
7499,10788.2868,-0.9986263128226861,-1.0175585800536726,0.5895071365317158,33875.6072,30713.737830000002,RE-9,1817,IT-10,38332,26598.397,2891,16692,1177,-26.46444342152319
6378,5401.4314,1.7769883903876582,-0.9341202101955337,-0.2861247023799224,33593.4595,35169.62044,RE-B,1737,IT-9,50524,38895.995,30902,9466,928,-3.7126539715880873
5253,1935.0779,-1.4496741494642846,-1.4778474650960318,-1.0803615736710568,40549.7004,13336.06917,RE-F,4198,IT-6,20623,34595.508,22703,13626,1699,-14.601031944467712
7262,4068.8425,0.5896556018351654,-0.17958146590659413,-2.0498703741839814,66722.2197,39491.794069999996,RE-C,3128,IT-B,47726,31259.392000000003,5697,7908,1330,12.175869612155605
5948,9317.6195,-0.9410806402289483,-1.2905723930566861,0.7783990261014474,34118.2211,35606.61995,RE-10,2797,IT-4,33320,23434.658,22364,10642,1420,-21.046026484832204
4898,13594.4334,-1.1480684427618943,0.4288379246380632,1.513517632085632,45666.1849,17743.44234,RE-5,2784,IT-B,50571,24197.542,29000,13101,1034,-23.607358422153176
6228,10310.3229,0.6602220711442217,-0.8305435859263027,1.8996429727679753,50012.6469,28131.9752,RE-D,1631,IT-F,40167,31485.86,5543,13195,1512,-17.4468387762968
4059,7154.0761,-1.0647645320111598,0.7200954348270604,-0.8557508412029856,26088.0463,13263.5543,RE-C,4793,IT-D,56221,29029.224,28168,14211,726,-28.95668036094276
3504,13782.1585,-1.4934327558929763,-0.3491842452955122,-0.04624861393253651,20598.4258,37809.69897,RE-10,3362,IT-4,23371,26209.163500000002,21673,17605,1508,-9.974589704914408
5182,7506.0162,1.0517608584695368,0.8147582018924379,-1.2791552479932289,69183.9756,45255.30758,RE-11,2995,IT-4,61334,25646.308999999997,25727,19727,1678,55.628266513472454
4130,3589.4488,-0.21861903821337159,-1.2365002881142857,-1.223946726128449,11643.8894,38959.60626,RE-1,1226,IT-D,52521,26422.334,21250,25751,1379,11.146626166393533
5553,13628.2229,-0.48880271492020905,0.7936099916634057,0.47046836999332536,31994.7599,33155.55791,RE-1,2992,IT-4,47481,23635.787999999997,31173,12630,1298,-5.715066111530135
5662,2634.0824,1.454651628989335,-0.5840321900227264,1.024807545272252,49587.6334,33162.12064,RE-8,2390,IT-1,14394,36201.888999999996,20816,19660,1402,-2.8249182748567567
4801,17333.2423,0.9628412875074062,-1.2210579345717087,-0.3491420155046314,37092.7814,42691.30767,RE-0,3537,IT-D,74211,19837.95,16926,16445,1460,45.311690634534514
5579,12462.4155,0.5465492697041618,-1.6727684796095479,-1.3748736355915057,31164.117000000002,34950.36947,RE-5,3612,IT-9,23725,32461.318,8349,6933,987,-28.210149160092133
6468,1334.316,-0.40420393177351954,1.091800616679024,-0.6948693899187622,39023.0618,35423.86873,RE-4,4190,IT-B,77031,9338.056999999999,25066,18938,1442,4.902981961654373
5490,17361.925,0.31483946442778,0.99044057433058,1.5044350921045928,34990.2532,36334.27759,RE-C,4820,IT-0,54724,24204.982999999997,9420,15574,1819,24.43252022890585
4587,11715.1212,1.4459698934992558,-0.9024354682385828,0.8979561418561668,32194.1232,27460.86273,RE-2,2586,IT-9,46760,22787.751,8981,14514,1166,-15.451215228203692
4946,14813.4144,0.5512759809449871,-0.36609509191098827,0.6854116760649746,40309.7613,22765.974430000002,RE-9,3145,IT-C,48192,20522.781000000003,21767,20580,1869,34.128215941911364
3333,14928.5792,-1.6807586785727044,0.988659745229914,-0.4463021011682421,46133.7487,39500.02462,RE-11,1569,IT-12,78750,24324.27,9255,11153,1154,22.6734618411026
5162,13360.1395,0.6869531490646145,1.2442542172045623,0.8522643382299026,34984.7902,34063.263569999996,RE-D,3467,IT-11,17525,35528.539,31215,14258,1224,12.903672649820752
5947,8028.3677,0.8215272643452409,0.2487966575890559,0.22630033977976283,49852.7307,21743.56629,RE-B,956,IT-10,17499,25175.639,1593,15739,945,-50.85628830756913
4954,11291.9724,0.6690614237719356,-0.1625980533220105,0.15357161600543384,40068.602999999996,47372.98288,RE-10,1620,IT-F,28708,41749.927,15880,23453,1564,53.76717749247778
5860,16258.3895,-1.1755560388795039,0.7836754471722267,-0.6424382613332725,30287.9865,25569.53916,RE-6,3601,IT-7,70361,28592.443,6417,12399,1182,6.092910929067068
5026,12167.3652,-0.8102719634788204,1.4873014243109846,0.06523107813789564,48226.4382,27497.5782,RE-0,2786,IT-9,48155,17829.45,10132,27681,1406,-7.6541934843281565
6457,11975.7055,-0.6524798302851644,0.9292044094478895,0.020483245485906985,33796.7452,26220.81291,RE-7,570,IT-9,45898,27829.992000000002,16727,9386,1391,-4.7811458040359645
3175,1716.545,1.3769535134073185,-0.1081729511558033,0.7680111232165799,38478.1484,26083.96784,RE-F,4677,IT-B,36080,15376.376,16438,17124,1354,-33.666426133111294
7606,11354.8873,0.00416261048967169,-0.6216573009554645,-0.4060127655902136,36759.6949,39682.60837,RE-2,502,IT-7,70368,24054.1,1147,22982,1038,2.769458753390244
6123,3951.3003,-1.0917442955198635,-0.9804537994169158,-0.2664703829028778,25959.886000000002,35804.96724,RE-9,2249,IT-3,54863,18076.452,8209,22097,1171,-34.76534578279737
3427,13294.044,-1.031615076873811,1.6649695055331546,0.5077099253046004,45732.4872,38858.85152,RE-A,1510,IT-3,62717,33599.516,27899,24065,1080,25.44102364659812
3420,9472.7641,-0.564024185874435,-0.3803800020370965,1.2347875448328312,55155.8229,31658.528169999998,RE-9,4808,IT-9,53521,29649.042999999998,657,15773,1258,22.42178142235149
4011,1627.5346,-0.05059632474116615,1.6208837131789209,0.23317010328658636,38931.4316,22641.56656,RE-9,2604,IT-5,36841,18731.928,27149,7853,1660,-30.31246570289296
7115,5660.3103,1.2419265035724614,-0.39563688662942087,-0.3658335348558459,33321.0786,40536.96445,RE-F,1548,IT-7,57871,32557.916,20148,12823,1376,16.039368789802566
6969,13644.993999999999,0.43878215459687964,0.5503796367181267,0.24221710335010582,33726.5454,37587.96937,RE-1,3027,IT-2,61398,32641.641,15831,15785,1250,14.226885312063818
5198,15597.3927,1.1948855955275601,0.06168053014487662,2.149992601200853,48946.2653,32688.57455,RE-C,4803,IT-A,48124,26004.366,23924,15644,1316,27.15924153789392
6629,10776.6382,-0.3891823431598801,1.6149379920001004,0.05218958683068976,61826.8836,27061.609310000003,RE-C,1339,IT-9,76785,34072.584,8028,19272,1295,0.8650739883837171
4455,15633.155,1.0661657310025585,-0.8084333282864916,-1.4325166017478925,65565.2282,37892.34749,RE-6,2907,IT-6,50051,32677.486,23889,16114,1566,62.20210698222045
6628,6068.5929,-1.2750322029875676,0.3623015459321998,-0.2887005852882784,40078.1162,21823.67201,RE-9,3601,IT-10,63208,28068.597999999998,22947,9715,1510,8.856890761471428
5677,2088.2294,-1.4420813705517155,-0.9897774407475501,0.32123678509896814,31961.8934,24696.57997,RE-C,2936,IT-2,14522,26209.163500000002,11946,9763,1376,-57.38577585392625
7403,10266.3007,-0.16980515264332982,0.007445278307391648,-0.5943480260234391,40566.4441,29662.828999999998,RE-B,4939,IT-A,27343,32264.592,22540,11685,1814,-11.574677403113787
5646,12804.1486,-1.6144576700395832,-1.6509170325122802,0.1949399758466546,34212.3921,45422.54703,RE-B,1293,IT-D,19890,25347.499,10313,24177,1298,1.325817065913944
4173,11872.127,0.04752777006037258,-1.5087823567861516,0.8537353831658123,23727.9135,40162.03432,RE-F,516,IT-7,56233,26610.175,26007,16924,1513,18.87150832122101
4849,8492.6391,1.318452368173749,0.9526711502689549,-0.6279364447496785,55246.6014,14605.89349,RE-7,3084,IT-5,76046,22754.671000000002,24959,7416,2030,29.29322520600344
2834,9471.0337,-0.2647370934666964,-1.0723521279918504,-0.06825762119106334,48514.5556,48192.62392,RE-1,3606,IT-13,27938,29845.619,27706,13396,1423,27.330183470487434
6006,17771.5479,-1.2310633623631917,1.4894243919108963,-1.5981973359337664,33311.637,28379.221589999997,RE-11,904,IT-8,53585,22322.468999999997,2295,21115,1129,5.693053695139907
6779,15069.166000000001,-1.2083846025140668,-1.6061313188341966,-0.8132242774311126,38791.789,19927.11173,RE-C,2238,IT-F,37711,26209.163500000002,2536,15169,1295,-8.556433019019005
4108,9928.7831,-0.7037295792164978,-0.8753877235502023,-1.2418918607894283,33469.9418,19125.25644,RE-4,3142,IT-0,25019,31883.326,27618,10886,1012,-37.68246390739973
3969,8066.4014,1.4513429651771055,-1.2418761444876107,0.8541704747575085,43269.1124,43123.43183,RE-4,2373,IT-A,27600,26209.163500000002,5088,12895,1295,-17.273310403723585
5408,8889.7485,-1.1037569621861765,-1.728062195671657,-0.40982591993282963,22054.7093,33330.95179,RE-10,1426,IT-12,34952,34601.532999999996,6222,968,1270,-30.431722395073585
4085,6167.4281,-0.1358823101180641,-1.24911651837867,-0.9343922423509402,41608.7106,35953.681319999996,RE-1,3940,IT-A,42272,34750.863,6938,15124,1567,17.922579376997398
5910,2678.4381,-0.19509288217365586,0.3325811603770418,0.298964232847921,34767.8447,29125.628380000002,RE-1,797,IT-E,63305,20918.198,7847,10741,1265,-19.171430584145785
6567,6426.2625,0.7212333032097346,-1.3818685956233985,-0.678247660518296,23985.4196,17473.328840000002,RE-9,3851,IT-0,47029,29411.785,24994,13015,1516,-4.836538668509607
6750,4735.4564,-1.356819770165784,0.61451304958247,-0.7766164318574399,25673.4861,24204.499,RE-11,1740,IT-0,55646,32752.815,12097,23364,1822,24.313103166099033
6460,6039.609,-1.2059577213128712,0.9026777413120943,0.29319617473740506,24377.5707,40026.09764,RE-C,2278,IT-A,61492,21602.037999999997,16202,15894,1365,-5.094772032480421
4832,10075.005,0.4271236723383482,-0.7529288649833114,0.5988872872693196,24859.3392,52361.08118,RE-7,3331,IT-A,67125,19354.34,31330,12441,1071,5.749832497131258
7215,17701.5107,1.3759599581841289,0.3563418013480353,0.2299905224826099,32050.1993,28532.292439999997,RE-2,4341,IT-3,40624,33383.509,27911,10569,920,1.9885228795730023
6267,16303.8966,1.3012968281471438,1.026706801508159,-0.2979169287324612,53082.5144,29909.21894,RE-5,4961,IT-F,18234,32605.613999999998,5682,5143,2107,-610.4119682878458
3197,10586.8469,1.2139285545147709,0.41104310137499933,-1.0029676989380716,36091.8746,22182.546769999997,RE-4,3185,IT-F,49781,28024.764,16321,14721,1115,0.03032851506125378
5991,5058.0967,-1.4380140023183965,-1.3854161394405726,0.3375816861022142,53356.7081,50726.53827,RE-C,1322,IT-10,68290,26209.163500000002,25943,12610,1148,36.663960082501575
5000,16230.6368,0.10235487044417603,1.1662682508757063,1.1423872603951404,37428.24,19295.712180000002,RE-D,3472,IT-E,58520,39605.367,20861,14553,1383,32.71202065202333
8056,3900.7573,0.05971844490108023,-1.5177418715352353,0.0382625779392496,22611.8955,22887.47036,RE-7,1053,IT-9,49184,21361.51,17092,18017,1085,-28.138185968206958
5422,7743.6932,0.13471538929167046,0.5993242586019689,-0.10587527791984566,23925.3611,24644.79978,RE-F,3001,IT-0,35391,25939.046000000002,33566,17025,1496,0.11252073577722044
5184,11887.5883,-1.6293445924276255,0.9397689551650246,-0.2029139942844229,50404.8727,42549.94437,RE-11,884,IT-13,36761,31716.001,14793,18146,1059,13.402946741017294
6380,9674.579,-1.3661168497982816,1.0794660723708356,-0.0033360302540020505,38690.7326,25528.3712,RE-E,1776,IT-4,47084,19435.804,17053,19157,1307,-21.081957787799602
5730,3308.0853,0.5859926688777947,-0.6799868551000393,0.12522600809651438,40138.1914,20493.579990000002,RE-10,4757,IT-E,37200,23623.385,21266,17667,1386,-12.649246833602913
4459,10182.7303,0.4157458587756537,-0.13393818765202867,-0.45690040741512755,24489.4896,38870.92834,RE-1,3142,IT-3,50234,7764.0740000000005,29657,15165,801,-46.2656540774848
4384,12462.4956,-0.05442861297800358,-0.7102564682410365,-0.789562079153534,46359.6428,26074.90923,RE-11,4968,IT-13,37213,24444.642000000003,16955,20248,1617,24.436852688085185
