id,y,pred
10137,4,4
10138,1,1
10139,2,2
10140,4,4
10141,3,3
10142,3,3
10143,2,2
10144,1,1
10145,4,4
10146,2,2
10147,0,0
10148,0,0
10149,3,3
10150,3,3
10151,3,3
10152,4,4
10153,0,0
10154,1,1
10155,1,1
10156,3,3
10157,4,4
10158,0,0
10159,4,4
10160,2,2
10161,0,0
10162,0,0
10163,3,3
10164,0,0
10165,4,4
10166,0,0
10167,0,0
10168,4,4
10169,0,0
10170,4,4
10171,0,0
10172,2,2
10173,0,0
10174,3,3
10175,1,1
10176,0,0
10177,3,3
10178,0,0
10179,0,0
10180,0,0
10181,3,3
10182,1,1
10183,1,1
10184,3,3
10185,2,2
10186,4,4
10187,3,3
10188,0,0
10189,1,1
10190,1,1
10191,3,3
10192,1,1
10193,0,0
10194,3,3
10195,2,2
10196,4,4
10197,4,4
10198,0,0
10199,0,0
10200,4,4
10201,1,1
10202,3,3
10203,4,4
10204,4,4
10205,1,1
10206,4,4
10207,1,1
10208,2,2
10209,4,4
10210,1,1
10211,3,3
10212,4,4
10213,2,2
10214,0,0
10215,4,4
10216,3,3
10217,0,0
10218,1,1
10219,2,2
10220,0,0
10221,4,4
10222,0,0
10223,4,4
10224,1,1
10225,0,0
10226,1,1
10227,3,3
10228,3,3
10229,4,4
10230,4,4
10231,1,1
10232,1,1
10233,3,3
10234,1,1
10235,2,2
10236,3,3
10237,3,3
10238,3,3
10239,2,2
10240,4,4
10241,4,4
10242,1,1
10243,0,0
10244,3,3
10245,1,1
10246,4,4
10247,2,2
10248,0,0
10249,0,0
10250,0,0
10251,4,4
10252,3,3
10253,2,2
10254,1,1
10255,0,0
10256,3,3
10257,2,2
10258,0,0
10259,4,4
10260,1,1
10261,3,3
10262,4,4
10263,0,0
10264,0,0
10265,3,3
10266,3,3
10267,3,3
10268,0,0
10269,4,4
10270,1,1
10271,2,2
10272,0,0
10273,2,2
10274,4,4
10275,0,0
10276,3,3
10277,2,2
10278,3,3
10279,3,3
10280,2,2
10281,2,2
10282,2,2
10283,0,0
10284,2,2
10285,2,2
10286,2,2
10287,3,3
10288,3,3
10289,4,4
10290,0,0
10291,3,3
10292,4,4
10293,1,1
10294,2,2
10295,2,2
10296,2,2
10297,0,0
10298,4,4
10299,0,0
10300,1,1
10301,0,0
10302,2,2
10303,0,0
10304,0,0
10305,2,2
10306,3,3
10307,0,0
10308,3,3
10309,3,3
10310,4,4
10311,2,2
10312,3,3
10313,3,3
10314,4,4
10315,2,2
10316,4,4
10317,3,3
10318,3,3
10319,3,3
10320,3,3
10321,1,1
10322,3,3
10323,3,3
10324,1,1
10325,1,1
10326,3,3
10327,2,2
10328,3,3
10329,2,2
10330,0,0
10331,2,2
10332,1,1
10333,1,1
10334,3,3
10335,1,1
10336,3,3
10337,2,2
10338,1,1
10339,1,1
10340,2,2
10341,2,2
10342,4,4
10343,1,1
10344,3,2
10345,0,0
10346,4,4
10347,0,0
10348,1,1
10349,2,2
10350,3,3
10351,3,3
10352,4,4
10353,2,2
10354,1,1
10355,3,3
10356,3,3
10357,3,3
10358,3,3
10359,0,0
10360,4,4
10361,0,0
10362,4,4
10363,3,3
10364,1,1
10365,0,0
10366,0,0
10367,2,2
10368,4,4
10369,1,1
10370,4,4
10371,4,4
10372,2,2
10373,1,1
10374,4,4
10375,2,2
10376,0,0
10377,4,4
10378,2,2
10379,1,1
10380,4,4
10381,4,4
10382,3,3
10383,4,4
10384,1,1
10385,3,3
10386,1,1
10387,1,1
10388,0,0
10389,4,4
10390,2,2
10391,1,1
10392,1,1
10393,4,4
10394,0,0
10395,1,3
10396,0,0
10397,2,2
10398,3,3
10399,1,1
10400,3,3
10401,4,4
10402,3,3
10403,4,4
10404,2,2
10405,2,2
10406,4,4
10407,0,0
10408,4,4
10409,4,4
10410,4,4
10411,4,4
10412,0,0
10413,0,0
10414,4,4
10415,2,2
10416,3,3
10417,0,0
10418,4,4
10419,1,1
10420,0,0
10421,0,0
10422,1,1
10423,2,2
10424,1,1
10425,0,0
10426,0,0
10427,3,3
10428,2,2
10429,3,3
10430,4,4
10431,0,0
10432,0,0
10433,0,0
10434,0,0
10435,3,3
10436,2,2
10437,0,0
10438,0,0
10439,3,3
10440,1,1
10441,0,0
10442,3,3
10443,2,2
10444,3,3
10445,3,3
10446,3,3
10447,0,0
10448,1,1
10449,3,3
10450,0,0
10451,0,0
10452,1,1
10453,3,3
10454,2,2
10455,0,0
10456,1,1
10457,2,2
10458,1,1
10459,4,4
10460,3,3
10461,2,2
10462,4,4
10463,2,2
10464,2,2
10465,3,3
10466,0,0
10467,4,4
10468,4,4
10469,3,3
10470,0,0
10471,1,1
10472,4,4
10473,1,1
10474,0,0
10475,4,4
10476,1,1
10477,4,4
10478,0,0
10479,4,4
10480,2,2
10481,3,3
10482,0,0
10483,0,0
10484,3,3
10485,4,4
10486,2,2
10487,1,1
10488,1,1
10489,3,3
10490,1,1
10491,2,2
10492,3,3
10493,4,4
10494,2,2
10495,1,1
10496,4,4
10497,0,0
10498,4,4
10499,1,1
10500,4,4
10501,2,2
10502,4,4
10503,3,3
10504,0,0
10505,3,3
10506,0,0
10507,3,3
10508,0,0
10509,4,4
10510,1,1
10511,2,2
10512,1,1
10513,1,1
10514,3,3
10515,1,1
10516,3,3
10517,4,4
10518,1,1
10519,0,0
10520,4,4
10521,2,2
10522,4,4
10523,4,4
10524,3,3
10525,0,0
10526,0,0
10527,2,2
10528,4,4
10529,2,2
10530,4,4
10531,1,1
10532,3,3
10533,3,3
10534,2,2
10535,1,1
10536,1,1
10537,0,0
10538,0,0
10539,3,3
10540,4,4
10541,0,0
10542,4,4
10543,2,2
10544,0,0
10545,2,2
10546,0,0
10547,2,2
10548,1,1
10549,4,4
10550,0,0
10551,4,4
10552,1,1
10553,4,4
10554,3,3
10555,0,0
10556,1,0
10557,2,2
10558,3,3
10559,0,0
10560,4,4
10561,2,2
10562,2,2
10563,2,2
10564,0,0
10565,2,2
10566,3,3
10567,0,0
10568,3,3
10569,2,2
10570,1,1
10571,3,3
10572,4,4
10573,3,3
10574,4,4
10575,3,3
10576,3,3
10577,1,1
10578,1,1
10579,4,4
10580,2,2
10581,4,4
10582,4,4
10583,1,1
10584,2,2
10585,1,1
10586,3,3
10587,4,4
10588,4,4
10589,3,3
10590,3,3
10591,0,0
10592,1,1
10593,3,3
10594,4,4
10595,3,3
10596,2,2
10597,1,1
10598,2,2
10599,0,0
10600,1,1
10601,0,0
10602,0,0
10603,3,3
10604,3,3
10605,4,4
10606,2,2
10607,1,1
10608,2,2
10609,4,4
10610,4,4
10611,4,4
10612,2,2
10613,4,4
10614,3,3
10615,2,2
10616,4,4
10617,0,0
10618,3,2
10619,3,3
10620,4,4
10621,0,0
10622,2,2
10623,3,3
10624,4,4
10625,1,1
10626,1,1
10627,0,0
10628,3,3
10629,3,3
10630,3,3
10631,0,0
10632,4,4
10633,1,1
10634,1,1
10635,1,1
10636,4,4
10637,3,3
10638,0,0
10639,4,4
10640,2,2
10641,1,1
10642,1,1
10643,3,3
10644,0,0
10645,2,2
10646,0,0
10647,3,3
10648,3,3
10649,4,4
10650,2,2
10651,4,4
10652,1,1
10653,4,4
10654,2,2
10655,4,4
10656,3,3
10657,0,0
10658,0,0
10659,4,4
10660,0,0
10661,1,1
10662,2,2
10663,2,2
10664,2,2
10665,0,0
10666,2,2
10667,4,4
10668,3,3
10669,3,3
10670,2,2
10671,1,1
10672,2,2
10673,1,1
10674,1,1
10675,0,0
10676,3,3
10677,4,4
10678,1,1
10679,3,3
10680,3,3
10681,4,4
10682,0,0
10683,4,4
10684,0,0
10685,3,3
10686,2,2
10687,2,2
10688,3,3
10689,2,2
10690,4,4
10691,0,0
10692,4,4
10693,0,0
10694,4,4
10695,4,4
10696,3,3
10697,3,3
10698,1,1
10699,0,0
10700,1,1
10701,0,0
10702,0,0
10703,1,1
10704,3,3
10705,1,1
10706,1,1
10707,3,3
10708,1,1
10709,0,0
10710,2,2
10711,3,3
10712,4,4
10713,2,2
10714,2,2
10715,1,1
10716,1,1
10717,1,1
10718,3,3
10719,0,0
10720,4,4
10721,4,4
10722,1,1
10723,0,0
10724,1,1
10725,1,1
10726,4,4
10727,0,0
10728,0,0
10729,2,2
10730,2,2
10731,1,1
10732,1,1
10733,2,2
10734,3,3
10735,0,0
10736,1,1
10737,3,3
10738,4,4
10739,3,3
10740,1,1
10741,0,0
10742,4,4
10743,1,1
10744,1,1
10745,0,0
10746,2,2
10747,3,3
10748,4,4
10749,2,2
10750,1,1
10751,4,4
10752,4,4
10753,3,3
10754,2,2
10755,2,2
10756,2,2
10757,0,0
10758,4,4
10759,0,0
10760,3,3
10761,0,0
10762,3,3
10763,3,3
10764,4,4
10765,3,3
10766,4,4
10767,4,4
10768,4,4
10769,2,2
10770,0,0
10771,3,3
10772,1,1
10773,4,4
10774,1,1
10775,4,4
10776,3,3
10777,0,0
10778,0,0
10779,1,1
10780,2,2
10781,3,3
10782,2,2
10783,1,1
10784,3,3
10785,1,1
10786,1,1
10787,2,2
10788,4,4
10789,1,1
10790,3,3
10791,1,1
10792,2,2
10793,4,4
10794,2,2
10795,0,0
10796,0,0
10797,1,1
10798,2,2
10799,4,4
10800,0,0
10801,1,1
10802,1,1
10803,0,0
10804,2,2
10805,4,4
10806,2,2
10807,1,1
10808,3,3
10809,0,0
10810,2,2
10811,1,1
10812,4,4
10813,3,3
10814,3,3
10815,3,3
10816,0,0
10817,2,2
10818,4,4
10819,2,2
10820,3,3
10821,0,0
10822,2,2
10823,4,4
10824,2,2
10825,1,1
10826,4,4
10827,0,0
10828,2,2
10829,2,2
10830,4,4
10831,3,3
10832,2,2
10833,1,1
10834,3,3
10835,2,2
10836,3,3
10837,1,1
10838,3,3
10839,2,2
10840,2,2
10841,4,4
10842,2,2
10843,4,4
10844,0,0
10845,4,4
10846,2,2
10847,1,1
10848,4,4
10849,0,0
10850,1,1
10851,0,0
10852,0,0
10853,4,4
10854,1,1
10855,2,2
10856,0,0
10857,0,0
10858,1,1
10859,4,4
10860,3,3
10861,3,3
10862,2,2
10863,1,1
10864,2,2
10865,1,1
10866,2,2
10867,1,1
10868,3,3
10869,2,2
10870,0,0
10871,0,0
10872,0,0
10873,3,3
10874,1,1
10875,3,3
10876,0,0
10877,3,3
10878,4,4
10879,2,2
10880,4,4
10881,3,3
10882,1,2
10883,0,0
10884,2,2
10885,0,0
10886,2,2
10887,2,2
10888,1,1
10889,4,4
10890,4,4
10891,1,1
10892,3,3
10893,4,4
10894,4,4
10895,3,3
10896,2,2
10897,0,0
10898,3,3
10899,4,4
10900,1,1
10901,0,0
10902,3,3
10903,2,2
10904,4,4
10905,4,4
10906,3,3
10907,4,4
10908,3,3
10909,2,2
10910,0,0
10911,4,4
10912,0,0
10913,2,2
10914,3,3
10915,1,1
10916,2,2
10917,0,0
10918,2,2
10919,1,1
10920,3,3
10921,3,3
10922,2,2
10923,4,4
10924,2,2
10925,4,4
10926,1,1
10927,2,2
10928,2,2
10929,0,0
10930,3,3
10931,3,3
10932,0,0
10933,4,4
10934,4,4
10935,2,2
10936,3,3
10937,2,2
10938,1,1
10939,1,1
10940,3,3
10941,3,3
10942,4,4
10943,2,2
10944,1,1
10945,0,0
10946,1,1
10947,1,1
10948,3,3
10949,1,1
10950,3,3
10951,3,3
10952,2,2
10953,2,2
10954,1,1
10955,2,2
10956,0,0
10957,4,4
10958,1,1
10959,0,0
10960,4,4
10961,4,4
10962,3,3
10963,2,2
10964,3,3
10965,0,0
10966,3,3
10967,3,3
10968,1,1
10969,1,1
10970,2,2
10971,2,2
10972,3,3
10973,3,3
10974,1,1
10975,4,4
10976,1,1
10977,4,4
10978,0,0
10979,0,0
10980,2,2
10981,1,1
10982,3,3
10983,0,0
10984,3,3
10985,1,1
10986,3,3
10987,1,1
10988,1,1
10989,2,2
10990,1,1
10991,2,2
10992,4,4
10993,4,4
10994,1,1
10995,2,2
10996,2,2
10997,3,3
10998,1,1
10999,2,2
11000,3,3
11001,0,0
11002,3,3
11003,2,2
11004,0,0
11005,1,1
11006,0,0
11007,1,2
11008,4,4
11009,2,2
11010,4,4
11011,3,3
11012,2,2
11013,2,2
11014,2,2
11015,3,3
11016,0,0
11017,1,1
11018,4,4
11019,0,0
11020,4,4
11021,3,3
11022,2,2
11023,3,3
11024,0,0
11025,1,1
11026,2,2
11027,1,1
11028,2,2
11029,0,0
11030,2,2
11031,0,0
11032,4,4
11033,1,1
11034,1,1
11035,0,0
11036,4,4
11037,3,3
11038,4,4
11039,3,3
11040,2,2
11041,3,3
11042,1,1
11043,3,3
11044,4,4
11045,2,2
11046,1,1
11047,4,4
11048,1,1
11049,4,4
11050,3,3
11051,2,2
11052,3,3
11053,3,3
11054,0,0
11055,4,4
11056,1,1
11057,2,2
11058,2,2
11059,3,3
11060,3,3
11061,4,4
11062,2,2
11063,3,3
11064,4,4
11065,4,4
11066,3,3
11067,2,2
11068,2,2
11069,1,1
11070,1,1
11071,1,1
11072,2,2
11073,1,1
11074,0,0
11075,4,4
11076,1,1
11077,1,1
11078,4,4
11079,4,4
11080,3,2
11081,2,2
11082,3,3
11083,0,0
11084,4,4
11085,3,3
11086,1,1
11087,0,0
11088,4,4
11089,1,1
11090,3,3
11091,3,3
11092,2,2
11093,2,2
11094,3,3
11095,1,1
11096,3,3
11097,3,3
11098,1,1
11099,1,1
11100,4,4
11101,1,1
11102,3,3
11103,0,0
11104,4,4
11105,1,1
11106,1,1
11107,1,1
11108,1,1
11109,3,3
11110,0,0
11111,0,0
11112,1,1
11113,4,4
11114,3,3
11115,3,3
11116,0,0
11117,2,2
11118,1,1
11119,4,4
11120,1,1
11121,3,3
11122,0,0
11123,1,1
11124,4,4
11125,2,2
11126,3,3
11127,0,0
11128,2,2
11129,1,1
11130,3,3
11131,3,3
11132,2,2
11133,4,4
11134,0,0
11135,3,3
11136,3,3
11137,4,4
11138,4,4
11139,1,1
11140,1,1
11141,3,3
11142,3,3
11143,4,4
11144,3,3
11145,0,0
11146,1,1
11147,3,3
11148,0,0
11149,3,3
11150,1,1
11151,2,2
11152,3,3
11153,1,1
11154,0,0
11155,4,4
11156,1,1
11157,2,2
11158,2,2
11159,2,2
11160,1,1
11161,4,4
11162,4,4
11163,4,4
11164,2,2
11165,4,4
11166,2,2
11167,2,2
11168,4,4
11169,3,3
11170,3,3
11171,0,0
11172,0,0
11173,4,4
11174,1,1
11175,2,2
11176,0,0
11177,1,1
11178,0,0
11179,4,4
11180,4,4
11181,1,1
11182,3,3
11183,3,3
11184,0,0
11185,2,2
11186,0,0
11187,1,1
11188,2,2
11189,4,4
11190,3,3
11191,2,2
11192,3,3
11193,0,0
11194,0,0
11195,4,4
11196,3,3
11197,0,0
11198,0,0
11199,1,1
11200,1,1
11201,3,3
11202,4,4
11203,4,4
11204,1,1
11205,1,1
11206,1,1
11207,1,1
11208,1,1
11209,3,3
11210,1,1
11211,0,0
11212,3,3
11213,3,3
11214,2,2
11215,1,1
11216,2,2
11217,1,1
11218,0,0
11219,4,4
11220,0,0
11221,2,2
11222,1,1
11223,2,2
11224,2,2
11225,3,3
11226,2,2
11227,1,1
11228,3,3
11229,4,4
11230,0,0
11231,3,3
11232,2,2
11233,3,3
11234,0,0
11235,1,1
11236,2,2
11237,0,0
11238,0,0
11239,4,4
11240,0,0
11241,1,1
11242,0,0
11243,3,3
11244,2,2
11245,3,3
11246,1,1
11247,3,3
11248,2,2
11249,4,4
11250,1,1
11251,3,3
11252,1,1
11253,3,3
11254,4,4
11255,2,2
11256,0,0
11257,4,4
11258,1,1
11259,3,3
11260,1,1
11261,3,3
11262,2,2
11263,2,2
11264,3,3
11265,3,3
11266,1,1
11267,0,0
11268,0,0
11269,0,0
11270,3,3
11271,4,4
11272,4,4
11273,4,4
11274,4,4
11275,0,0
11276,1,1
11277,2,2
11278,1,1
11279,2,2
11280,4,4
11281,3,3
11282,3,3
11283,4,4
11284,4,4
11285,0,0
11286,4,4
11287,0,0
11288,4,4
11289,4,4
11290,1,1
11291,1,1
11292,1,1
11293,2,2
11294,0,0
11295,1,1
11296,4,4
11297,4,4
11298,1,1
11299,3,3
11300,3,3
11301,4,4
11302,3,3
11303,0,0
11304,1,1
11305,4,4
11306,2,2
11307,2,2
11308,2,2
11309,0,0
11310,2,2
11311,0,0
11312,2,2
11313,2,2
11314,4,4
11315,4,4
11316,1,1
11317,3,3
11318,4,4
11319,2,2
11320,2,2
11321,3,3
11322,4,4
11323,3,3
11324,4,4
11325,4,4
11326,4,4
11327,1,1
11328,0,0
11329,4,4
11330,2,2
11331,3,3
11332,3,3
11333,1,1
11334,1,1
11335,3,3
11336,3,3
11337,4,4
11338,0,0
11339,0,0
11340,3,3
11341,0,0
11342,2,2
11343,2,2
11344,2,2
11345,1,1
11346,1,1
11347,0,0
11348,2,2
11349,3,3
11350,3,3
11351,2,2
11352,4,4
11353,2,2
11354,0,0
11355,4,4
11356,2,2
11357,3,3
11358,0,0
11359,2,2
11360,3,3
11361,3,3
11362,2,2
11363,1,1
11364,0,0
11365,0,0
11366,4,4
11367,3,3
11368,2,2
11369,3,3
11370,3,3
11371,4,4
11372,2,2
11373,3,3
11374,2,2
11375,3,3
11376,3,3
11377,1,1
11378,2,2
11379,4,4
11380,2,2
11381,3,3
11382,4,4
11383,1,1
11384,3,3
11385,4,4
11386,2,2
11387,3,3
11388,1,1
11389,4,4
11390,4,4
11391,1,1
11392,3,3
11393,4,4
11394,0,0
11395,2,2
11396,2,2
11397,4,4
11398,3,3
11399,1,1
11400,1,1
11401,3,3
11402,2,2
11403,2,2
11404,3,3
11405,2,2
11406,2,2
11407,2,2
11408,1,1
11409,1,1
11410,0,0
11411,0,0
11412,3,3
11413,0,0
11414,3,3
11415,2,2
11416,3,3
11417,0,0
11418,0,0
11419,0,0
11420,4,4
11421,1,1
11422,0,0
11423,3,3
11424,0,0
11425,2,2
11426,1,1
11427,2,2
11428,2,2
11429,4,4
11430,4,4
11431,4,4
11432,0,0
11433,0,0
11434,0,0
11435,3,3
11436,4,4
11437,3,3
11438,2,2
11439,2,2
11440,4,4
11441,3,3
11442,3,3
11443,4,4
11444,0,0
11445,0,0
11446,3,3
11447,1,1
11448,2,2
11449,1,1
11450,2,2
11451,0,0
11452,4,4
11453,4,4
11454,1,1
11455,1,1
11456,1,1
11457,0,0
11458,1,1
11459,1,1
11460,2,2
11461,3,3
11462,3,3
11463,0,0
11464,2,2
11465,4,4
11466,0,0
11467,0,0
11468,3,3
11469,4,4
11470,4,4
11471,3,3
11472,0,0
11473,4,4
11474,4,4
11475,1,1
11476,4,4
11477,4,4
11478,2,2
11479,1,1
11480,0,0
11481,2,2
11482,4,4
11483,3,3
11484,2,2
11485,1,1
11486,4,4
11487,3,3
11488,1,1
11489,3,3
11490,1,1
11491,0,0
11492,1,1
11493,3,3
11494,3,3
11495,2,2
11496,3,3
11497,2,2
11498,2,2
11499,1,1
11500,2,2
11501,4,4
11502,4,4
11503,0,0
11504,3,3
11505,2,2
11506,3,3
11507,2,2
11508,1,1
11509,3,3
11510,0,0
11511,2,2
11512,0,0
11513,3,3
11514,2,2
11515,0,0
11516,1,1
11517,4,4
11518,1,1
11519,3,3
11520,3,3
11521,1,1
11522,1,1
11523,2,2
11524,4,4
11525,3,3
11526,2,2
11527,4,4
11528,3,3
11529,2,2
11530,2,2
11531,4,4
11532,2,2
11533,1,1
11534,3,3
11535,3,3
11536,2,2
11537,4,4
11538,0,0
11539,2,1
11540,3,3
11541,2,2
11542,2,2
11543,4,4
11544,2,2
11545,2,2
11546,0,0
11547,1,1
11548,2,2
11549,4,4
11550,1,1
11551,1,1
11552,0,0
11553,4,4
11554,0,0
11555,4,4
11556,3,3
11557,0,0
11558,3,3
11559,1,1
11560,1,1
11561,1,1
11562,3,3
11563,1,1
11564,2,2
11565,4,4
11566,3,3
11567,1,1
11568,2,2
11569,2,2
11570,2,2
11571,0,0
11572,1,1
11573,4,4
11574,2,2
11575,0,0
11576,3,3
11577,1,1
11578,0,0
11579,2,2
11580,4,4
11581,3,3
11582,2,2
11583,1,1
11584,1,1
11585,1,1
11586,4,4
11587,2,2
11588,2,2
11589,4,4
11590,3,3
11591,2,2
11592,3,3
11593,1,1
11594,0,0
11595,2,2
11596,2,2
11597,4,4
11598,0,0
11599,4,4
11600,2,2
11601,4,4
11602,1,1
11603,1,1
11604,4,4
11605,2,2
11606,0,0
11607,2,2
11608,2,2
11609,4,4
11610,0,0
11611,4,4
11612,4,4
11613,2,2
11614,0,0
11615,3,3
11616,1,1
11617,4,4
11618,2,2
11619,4,4
11620,0,0
11621,1,1
11622,0,0
11623,2,2
11624,3,3
11625,0,0
11626,0,0
11627,2,2
11628,0,0
11629,0,0
11630,4,4
11631,1,1
11632,3,3
11633,3,3
11634,0,0
11635,2,2
11636,0,0
11637,3,3
11638,4,4
11639,2,2
11640,2,2
11641,2,2
11642,1,1
11643,2,2
11644,3,3
11645,3,3
11646,3,3
11647,1,1
11648,0,0
11649,0,0
11650,2,2
11651,0,0
11652,1,1
11653,1,1
11654,4,4
11655,2,2
11656,4,4
11657,0,0
11658,4,4
11659,0,0
11660,4,4
11661,3,3
11662,2,2
11663,3,3
11664,3,3
11665,3,3
11666,1,1
11667,2,2
11668,4,4
11669,1,1
11670,0,0
11671,0,0
11672,3,3
11673,3,3
11674,2,2
11675,0,0
11676,3,3
11677,1,1
11678,2,2
11679,1,1
11680,4,4
11681,3,3
11682,1,1
11683,4,4
11684,3,3
11685,4,4
11686,4,4
11687,2,2
11688,1,1
11689,2,2
11690,2,2
11691,0,0
11692,3,3
11693,0,0
11694,3,3
11695,1,1
11696,4,4
11697,3,3
11698,2,2
11699,2,2
11700,0,0
11701,0,0
11702,0,0
11703,4,4
11704,3,3
11705,2,2
11706,0,0
11707,3,3
11708,0,0
11709,4,4
11710,2,2
11711,0,0
11712,1,1
11713,1,1
11714,3,3
11715,3,3
11716,3,3
11717,2,2
11718,2,2
11719,0,0
11720,2,2
11721,1,1
11722,4,4
11723,0,0
11724,3,3
11725,4,4
11726,3,3
11727,2,2
11728,0,0
11729,2,2
11730,3,3
11731,0,0
11732,4,4
11733,1,1
11734,4,4
11735,3,3
11736,0,0
11737,3,3
11738,0,0
11739,0,0
11740,0,0
11741,2,2
11742,4,4
11743,2,2
11744,3,3
11745,1,1
11746,3,3
11747,4,4
11748,4,4
11749,0,0
11750,4,4
11751,3,3
11752,0,0
11753,1,1
11754,4,4
11755,2,2
11756,2,2
11757,0,0
11758,1,1
11759,2,2
11760,4,4
11761,4,4
11762,3,3
11763,1,1
11764,4,4
11765,4,4
11766,4,4
11767,4,4
11768,3,3
11769,3,3
11770,3,3
11771,4,4
11772,2,2
11773,1,1
11774,1,1
11775,4,4
11776,2,2
11777,2,2
11778,2,2
11779,1,1
11780,1,1
11781,3,3
11782,2,2
11783,4,4
11784,0,0
11785,1,1
11786,1,1
11787,0,0
11788,0,0
11789,2,2
11790,3,3
11791,1,1
11792,0,0
11793,4,4
11794,2,2
11795,0,0
11796,4,4
11797,4,4
11798,3,3
11799,2,2
11800,4,4
11801,2,2
11802,2,2
11803,4,4
11804,4,4
11805,2,2
11806,1,1
11807,2,2
11808,0,0
11809,3,3
11810,0,0
11811,1,1
11812,2,2
11813,2,2
11814,2,2
11815,2,2
11816,2,2
11817,0,0
11818,4,4
11819,2,2
11820,3,3
11821,1,1
11822,3,3
11823,0,0
11824,0,0
11825,0,0
11826,0,0
11827,0,0
11828,4,4
11829,0,0
11830,1,1
11831,0,0
11832,1,1
11833,2,2
11834,0,0
11835,4,4
11836,4,4
11837,1,1
11838,0,0
11839,4,4
11840,2,2
11841,2,2
11842,4,4
11843,3,3
11844,4,4
11845,0,0
11846,2,2
11847,0,0
11848,4,4
11849,3,3
11850,2,2
11851,0,0
11852,4,4
11853,1,1
11854,1,1
11855,3,3
11856,3,3
11857,0,0
11858,4,4
11859,3,3
11860,4,4
11861,4,4
11862,2,2
11863,4,4
11864,1,1
11865,2,2
11866,1,1
11867,2,2
11868,1,1
11869,2,2
11870,4,4
11871,4,4
11872,0,0
11873,2,2
11874,3,3
11875,4,4
11876,4,4
11877,0,0
11878,2,2
11879,2,2
11880,4,4
11881,2,2
11882,0,0
11883,1,1
11884,1,1
11885,1,1
11886,1,1
11887,2,1
11888,0,0
11889,4,4
11890,3,3
11891,1,1
11892,3,3
11893,2,2
11894,2,2
11895,3,3
11896,3,3
11897,3,3
11898,1,1
11899,0,0
11900,1,1
11901,1,1
11902,4,4
11903,2,2
11904,0,0
11905,1,1
11906,4,4
11907,1,1
11908,3,3
11909,0,0
11910,2,2
11911,1,1
11912,3,3
11913,1,1
11914,2,2
11915,4,4
11916,2,2
11917,0,0
11918,3,3
11919,2,2
11920,3,3
11921,4,4
11922,3,3
11923,1,1
11924,0,0
11925,2,2
11926,2,3
11927,2,2
11928,2,2
11929,3,3
11930,4,4
11931,3,3
11932,1,1
11933,4,4
11934,1,1
11935,4,4
11936,1,1
11937,0,0
11938,2,2
11939,3,3
11940,0,0
11941,0,0
11942,4,4
11943,0,0
11944,3,3
11945,3,3
11946,1,1
11947,2,2
11948,0,0
11949,3,3
11950,0,0
11951,3,3
11952,4,4
11953,2,2
11954,0,0
11955,0,0
11956,3,3
11957,4,4
11958,1,1
11959,1,1
11960,4,4
11961,2,2
11962,0,0
11963,4,4
11964,2,2
11965,1,1
11966,4,4
11967,2,2
11968,0,0
11969,4,4
11970,1,1
11971,0,0
11972,0,0
11973,3,3
11974,1,1
11975,2,2
11976,4,4
11977,2,2
11978,0,0
11979,4,4
11980,2,2
11981,4,4
11982,2,2
11983,3,3
11984,1,1
11985,0,0
11986,3,3
11987,0,0
11988,2,2
11989,0,0
11990,0,0
11991,1,1
11992,4,4
11993,2,2
11994,0,0
11995,2,2
11996,1,1
11997,1,1
11998,0,0
11999,4,4
12000,2,2
12001,4,4
12002,0,0
12003,0,0
12004,0,0
12005,2,2
12006,0,0
12007,0,0
12008,1,1
12009,3,3
12010,3,3
12011,2,2
12012,2,2
12013,2,2
12014,4,4
12015,0,0
12016,0,0
12017,0,0
12018,3,3
12019,3,3
12020,2,2
12021,0,0
12022,0,0
12023,0,0
12024,3,3
12025,2,2
12026,4,4
12027,2,2
12028,0,0
12029,3,3
12030,4,4
12031,1,1
12032,3,3
12033,4,4
12034,0,0
12035,0,0
12036,2,2
12037,2,2
12038,3,3
12039,0,0
12040,0,0
12041,3,3
12042,0,0
12043,2,2
12044,3,3
12045,4,4
12046,1,1
12047,1,1
12048,1,1
12049,0,0
12050,2,2
12051,3,3
12052,2,2
12053,4,4
12054,1,1
12055,1,1
12056,1,1
12057,2,2
12058,4,4
12059,3,3
12060,4,4
12061,1,1
12062,2,2
12063,0,0
12064,4,4
12065,0,0
12066,4,4
12067,2,2
12068,4,4
12069,4,4
12070,4,4
12071,4,4
12072,0,0
12073,3,3
12074,2,2
12075,0,0
12076,2,2
12077,4,4
12078,1,1
12079,0,0
12080,4,4
12081,4,4
12082,1,1
12083,0,0
12084,3,3
12085,2,2
12086,2,2
12087,3,3
12088,0,0
12089,0,0
12090,3,3
12091,2,2
12092,2,2
12093,3,3
12094,4,4
12095,3,3
12096,3,3
12097,2,2
12098,3,3
12099,1,1
12100,4,4
12101,4,4
12102,1,1
12103,0,0
12104,4,4
12105,1,1
12106,3,3
12107,3,3
12108,0,0
12109,4,4
12110,2,2
12111,3,3
12112,0,0
12113,3,3
12114,4,4
12115,4,4
12116,3,3
12117,0,0
12118,1,1
12119,4,4
12120,3,3
12121,0,0
12122,1,1
12123,0,0
12124,2,2
12125,0,0
12126,3,3
12127,2,2
12128,0,0
12129,2,2
12130,2,2
12131,4,4
12132,0,0
12133,1,1
12134,3,3
12135,2,2
