id,distance,height,landings,number,pack,age,usage,weight,item,volume,width,max,power,size,target,density,region-RE-0,region-RE-1,region-RE-10,region-RE-11,region-RE-2,region-RE-3,region-RE-4,region-RE-5,region-RE-6,region-RE-7,region-RE-8,region-RE-9,region-RE-A,region-RE-B,region-RE-C,region-RE-D,region-RE-E,region-RE-F
450,5250,12536.4554,37988.26616,3246.571,36442.4131,23146.2057,33902.87953,1720,18,50215,38786.108,20001,17443,1554,39.02434703222235,0.03425271333266952,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,7139,17617.3457,38400.14751,19630.235569999997,55399.4624,19296.4581,28113.93132,1155,7,36274,22470.874,5849,16955,1088,-0.8639870247951418,0.03184098803550753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
452,5518,14999.5795,33474.854230000004,36367.014689999996,54456.1792,34270.89,17745.31126,4582,2,39030,29224.588,12547,22586,1288,11.409102508911646,0.11739687419933384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
453,3725,15030.5732,16298.10863,43132.029969999996,58873.2044,51720.1114,33969.33322,4249,3,61263,,7923,14896,1403,41.125182781520415,0.06935670796402396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
454,8754,7792.1379,4734.0781799999995,9033.91243,59976.4188,35516.1427,41369.14408,1112,8,37635,29797.653,25405,6756,1197,-26.770299683879003,0.029546964261990168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
455,5062,15560.8024,33785.87526,40573.03645,49440.7997,32216.0203,32960.22725,2152,1,20288,23820.459,8315,16849,1264,-27.42291095705289,0.10607255520504733,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,6268,5245.6738,34507.12275,18693.77634,40687.2036,33455.933,34446.15345,4817,2,31508,,18055,18266,1491,10.919582169091637,0.15288180779484575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
457,5468,2358.9309,32294.47339,18739.25909,52310.6913,38601.2233,46667.11777,2605,13,36185,30352.41,25979,20989,1337,8.258924195310659,0.07199115655658422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
458,5574,14161.9684,19434.44471,56414.873270000004,39243.031,15522.45,17762.388609999998,1863,12,44588,22367.027000000002,5164,26812,1307,-2.084176561456058,0.04178254238808648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,6568,6350.5197,34376.7361,43373.657080000004,24889.9293,38181.6295,19835.2353,1898,7,70400,21154.001,13703,17218,1579,6.305252355333113,0.02696022727272727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460,6648,5821.311,10426.20163,14011.598680000001,63354.2262,33796.3923,18032.056119999997,4930,0,51386,,3922,14669,1418,-33.097457505831656,0.09594052854863193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
461,5925,9896.5493,25157.78495,40846.92285,18347.7717,41715.9264,20864.263730000002,1513,9,33354,23696.572,17820,14097,1338,-17.26237148863678,0.045361875637105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,5509,11197.9668,34410.67239,5388.24215,12156.8886,51082.5019,22013.993580000002,917,13,42133,26983.096,12753,11070,1445,-0.30711176220457226,0.021764412693138394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463,4669,1904.4373,27907.806669999998,2304.31353,10809.5552,29320.2525,27237.9087,4842,14,34588,26068.772999999997,7923,21381,1391,0.15007099124890644,0.13999074823638255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464,6390,11495.7156,28635.79642,15785.457219999998,60971.9816,65665.3694,18477.96169,523,15,26096,23370.441000000003,22091,26741,1498,-2.4740211777064993,0.020041385652973635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465,6182,8003.853,8132.62355,20080.05395,50498.0022,42621.47,36984.183919999996,703,3,67588,37792.422,6193,14771,1476,32.72222753151257,0.010401254660590638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
466,4190,15464.5544,35367.12505,26254.738119999998,38607.9441,20422.8424,41425.16848,4174,18,48056,,23743,20214,1524,46.06230460940836,0.08685700016647245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
467,4307,16896.0192,14478.20525,58150.069879999995,33766.2514,42533.5227,35805.31951,3995,7,46126,30832.384,20784,17169,1527,33.94947755732403,0.08661058838832762,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
468,5456,13984.5723,2567.0435399999997,13364.56787,54530.2691,41122.6527,38642.30469,4449,16,34250,29428.162999999997,1465,12299,1140,-15.352101523229015,0.12989781021897812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
469,6862,7650.931,26819.312280000002,28750.05664,37066.4223,40226.1186,18355.82344,2112,16,76060,23812.186,18082,12668,1152,-6.105342073948753,0.027767551932684723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
470,6347,15092.4814,5012.91856,23108.671730000002,62335.4449,45959.7538,19892.17324,618,10,68416,18255.467,31441,15517,2012,30.681769995962387,0.009032974742750234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,5870,5114.2836,8792.086879999999,31116.558210000003,63910.9961,26566.5544,19105.1147,4950,18,50515,36687.587,30494,12718,1309,0.17608014797718494,0.09799069583292092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
472,5241,2259.127,2609.91644,23607.8772,51208.7428,43534.894,46796.57168,3029,17,40903,23639.575,13338,21800,1263,-8.707972754343505,0.07405324792802484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,5784,18077.5439,7186.129140000001,57017.43985,33819.9244,34878.7596,22505.01423,789,18,69813,28717.221,15616,14792,1211,21.43633185173541,0.011301620042112501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
474,4309,12303.6755,27308.43916,42648.50746,27838.227000000003,38346.6012,9099.43689,4336,19,38360,14633.492,16794,20396,853,-36.301210360899546,0.11303441084462983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
475,6060,11535.2378,13168.71312,27152.924410000003,32721.7632,40553.2166,51707.21234,4744,16,53989,33703.632000000005,16236,13451,1209,29.008226403978888,0.08786975124562411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
476,7119,3153.2857,32702.5132,56528.58508,13342.2701,50861.294,34741.04072,2053,11,46124,31847.112999999998,1831,18426,1537,23.164088892149977,0.04451045009105888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
477,5711,13761.2084,9795.69397,48096.62708,14644.0433,21727.013,38595.027369999996,1278,13,72102,19762.265,22475,16041,1381,22.554861898209317,0.01772488973953566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
478,5582,4553.345,13892.736219999999,38328.92502,31308.2211,30028.5906,23487.61477,3785,9,68044,26611.601000000002,33096,18334,1252,5.566142691118782,0.055625771559579096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
479,5384,4553.1343,17461.9758,33000.22563,62184.349,42132.5684,40010.16629,1177,7,13988,29585.031000000003,30339,18587,1738,1.1685067048753421,0.08414355161567058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
480,5353,12882.5047,6755.21736,30115.89464,53169.6615,24267.4576,16464.04147,2182,0,32679,23873.441000000003,13721,9645,1483,-35.929252166352676,0.0667707090180238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
481,4800,2118.5934,19887.35052,27394.86371,45759.1515,37472.1633,30654.585919999998,3388,13,45911,,9401,11272,1236,-36.10558367615764,0.07379495110104332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,5641,9279.2019,24677.24977,17464.81938,48011.5223,42089.5039,16845.57102,3716,3,61027,23344.285,34010,12779,1373,9.80963009934183,0.060891080996935784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
483,3238,2482.8468,21619.79866,19052.77315,63116.5604,8625.7129,23528.1719,727,7,65298,33480.895,16936,17728,1905,24.498484745957136,0.011133572238047108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
484,4019,11384.6052,4069.8303899999996,47655.28695,56377.9344,65458.2974,50501.637389999996,1376,13,44315,25899.623,18104,7643,1503,12.670047205384636,0.031050434390161346,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,4995,3983.4156,35619.54535,58288.82901,16525.7436,30104.3527,37097.15192,3721,18,41941,27378.666,20077,15510,1392,12.107465654766786,0.088719868386543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
486,4172,13940.847,27158.864019999997,52216.11737,44136.7211,19220.0472,46276.289769999996,3653,2,52436,30119.797000000002,20005,12986,1084,15.609342760847035,0.06966587840414983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
487,3569,17822.6537,27639.768030000003,39697.591389999994,42513.6603,43755.2062,31981.83735,3879,1,36324,23698.807999999997,459,10096,1390,-4.7986935456652215,0.10678889990089198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
488,6314,8243.8177,24364.28016,24877.47224,52260.2455,46831.7179,25073.94757,4659,15,30360,,29762,8140,1191,-37.881639592452295,0.15345849802371542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,5577,4839.247,20089.38682,13917.842319999998,62354.5532,14539.3569,9860.240590000001,4010,18,72672,15194.958999999999,9309,12526,951,-53.947372043969615,0.05517943637164245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
490,5963,3361.2659,2740.7754,52707.09235,51791.9441,23813.5591,39615.04799,669,4,72743,23953.502999999997,24151,12159,1408,6.059188903035484,0.009196761200390416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,5065,18427.5792,35648.73734,35485.15151,48729.0158,21575.661,41488.01226,2320,17,68154,18667.867,19515,12228,1300,19.850488229131667,0.03404055521319365,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
492,5943,8052.8357,12294.91101,27304.624989999997,53041.1401,11845.6778,38298.86658,1038,10,29643,23401.523999999998,30088,15788,1239,-30.73550617342865,0.03501669871470499,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
493,6083,1841.4245,14982.416980000002,27771.93612,69550.958,30476.6584,32860.93587,3645,4,59272,27243.697,29758,10111,1935,20.0880407683545,0.06149615332703469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,4619,4258.2416,11203.90091,17251.67199,38504.9419,40796.2536,36981.55586,2896,4,27104,24208.71,15071,15991,1274,-12.838477338942955,0.10684769775678866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
495,5833,5285.1675,14548.439080000002,34018.18683,58103.005999999994,33963.5761,33159.567930000005,3202,11,58610,20713.251,28872,16402,1475,-3.4825867811914133,0.054632315304555534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
496,4381,5249.7616,32065.38667,47803.31605,39470.3212,26051.835,32254.99035,4942,7,36259,20418.139,26146,13750,1310,-36.38401031346962,0.13629719517912794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
497,6205,14394.902,32525.06663,18148.7755,31048.738999999998,18061.538,27009.916360000003,3958,0,33305,29031.456000000002,12131,13780,1530,17.68756622987901,0.11884101486263324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
498,7499,10788.2868,9777.816579999999,13731.39726,49888.5966,33875.6072,30713.737830000002,1817,2,38332,26598.397,2891,16692,1177,-26.46444342152319,0.047401648753000104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
499,6378,5401.4314,44171.093160000004,15180.444769999998,38959.1879,33593.4595,35169.62044,1737,13,50524,38895.995,30902,9466,928,-3.7126539715880873,0.03437970073628375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
500,5253,1935.0779,4188.77968,5737.70726,29045.73,40549.7004,13336.06917,4198,10,20623,34595.508,22703,13626,1699,-14.601031944467712,0.20355913300683703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
501,7262,4068.8425,29458.58103,28284.278060000004,16944.5735,66722.2197,39491.794069999996,3128,15,47726,31259.392000000003,5697,7908,1330,12.175869612155605,0.06554079537359092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
502,5948,9317.6195,10490.87817,8990.0536,52246.295999999995,34118.2211,35606.61995,2797,8,33320,23434.658,22364,10642,1420,-21.046026484832204,0.08394357743097239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,4898,13594.4334,7926.04497,38850.50322,61421.8551,45666.1849,17743.44234,2784,15,50571,24197.542,29000,13101,1034,-23.607358422153176,0.05505131399418639,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
504,6228,10310.3229,30332.986289999997,16979.226909999998,66241.3711,50012.6469,28131.9752,1631,19,40167,31485.86,5543,13195,1512,-17.4468387762968,0.04060547215375806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
505,4059,7154.0761,8958.28278,43908.679339999995,31849.2627,26088.0463,13263.5543,4793,17,56221,29029.224,28168,14211,726,-28.95668036094276,0.08525284146493303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
506,3504,13782.1585,3646.55678,25338.840780000002,41953.2588,20598.4258,37809.69897,3362,8,23371,,21673,17605,1508,-9.974589704914408,0.1438534936459715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,5182,7506.0162,35184.63295,45552.65737,26564.4391,69183.9756,45255.30758,2995,8,61334,25646.308999999997,25727,19727,1678,55.628266513472454,0.04883099096748948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,4130,3589.4488,19443.06511,9929.10657,27253.5375,11643.8894,38959.60626,1226,17,52521,26422.334,21250,25751,1379,11.146626166393533,0.023343043734887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,5553,13628.2229,16095.15738,45185.383160000005,48402.7857,31994.7599,33155.55791,2992,8,47481,23635.787999999997,31173,12630,1298,-5.715066111530135,0.06301467955603295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,5662,2634.0824,40176.94463,21260.31156,55321.903,49587.6334,33162.12064,2390,1,14394,36201.888999999996,20816,19660,1402,-2.8249182748567567,0.16604140614144783,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
511,4801,17333.2423,34082.81021,10197.288990000001,38172.6222,37092.7814,42691.30767,3537,17,74211,19837.95,16926,16445,1460,45.311690634534514,0.04766139790597081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,5579,12462.4155,28924.44061,2352.57628,25369.7071,31164.117000000002,34950.36947,3612,13,23725,32461.318,8349,6933,987,-28.210149160092133,0.15224446786090623,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
513,6468,1334.316,17143.44025,50363.96447,33857.3431,39023.0618,35423.86873,4190,15,77031,9338.056999999999,25066,18938,1442,4.902981961654373,0.05439368565902039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
514,5490,17361.925,26053.271419999997,48603.677,61308.4892,34990.2532,36334.27759,4820,0,54724,24204.982999999997,9420,15574,1819,24.43252022890585,0.08807835684525984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
515,4587,11715.1212,40069.36726,15730.70356,53738.5768,32194.1232,27460.86273,2586,13,46760,22787.751,8981,14514,1166,-15.451215228203692,0.05530367835757057,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
516,4946,14813.4144,28983.01037,25045.15551,51085.6521,40309.7613,22765.974430000002,3145,16,48192,20522.781000000003,21767,20580,1869,34.128215941911364,0.0652597941567065,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
517,3333,14928.5792,1325.35843,48572.749910000006,36959.8953,46133.7487,39500.02462,1569,4,78750,24324.27,9255,11153,1154,22.6734618411026,0.019923809523809524,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,5162,13360.1395,30664.21719,53011.57744,53168.2636,34984.7902,34063.263569999996,3467,3,17525,35528.539,31215,14258,1224,12.903672649820752,0.19783166904422253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
519,5947,8028.3677,32331.755830000002,35723.784060000005,45355.1439,49852.7307,21743.56629,956,2,17499,25175.639,1593,15739,945,-50.85628830756913,0.05463169323961369,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
520,4954,11291.9724,30442.516730000003,28579.223560000002,44447.3629,40068.602999999996,47372.98288,1620,19,28708,41749.927,15880,23453,1564,53.76717749247778,0.05643026334122893,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,5860,16258.3895,7585.43988,45012.8531,34511.7748,30287.9865,25569.53916,3601,11,70361,28592.443,6417,12399,1182,6.092910929067068,0.0511789201404187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
522,5026,12167.3652,12111.7584,57232.500629999995,43344.7193,48226.4382,27497.5782,2786,13,48155,17829.45,10132,27681,1406,-7.6541934843281565,0.05785484373377635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,6457,11975.7055,14066.996809999999,47540.20809,42786.1885,33796.7452,26220.81291,570,13,45898,27829.992000000002,16727,9386,1391,-4.7811458040359645,0.01241884177959824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
524,3175,1716.545,39214.16951,29524.406919999998,52116.6369,38478.1484,26083.96784,4677,15,36080,15376.376,16438,17124,1354,-33.666426133111294,0.12962860310421287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
525,7606,11354.8873,22203.60347,20606.888280000003,37462.7763,36759.6949,39682.60837,502,11,70368,24054.1,1147,22982,1038,2.769458753390244,0.007133924511141428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
526,6123,3951.3003,8623.97036,14375.784130000002,39204.508,25959.886000000002,35804.96724,2249,7,54863,18076.452,8209,22097,1171,-34.76534578279737,0.040993018974536576,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
527,3427,13294.044,9369.045259999999,60318.00543,48867.6251,45732.4872,38858.85152,1510,7,62717,33599.516,27899,24065,1080,25.44102364659812,0.024076406715882456,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
528,3420,9472.7641,15163.070930000002,24797.07404,57942.8187,55155.8229,31658.528169999998,4808,13,53521,29649.042999999998,657,15773,1258,22.42178142235149,0.08983389697501915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
529,4011,1627.5346,21525.07298,59552.38156,45440.8905,38931.4316,22641.56656,2604,9,36841,18731.928,27149,7853,1660,-30.31246570289296,0.07068212046361391,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
530,7115,5660.3103,37541.01895,24532.1126,37964.282999999996,33321.0786,40536.96445,1548,11,57871,32557.916,20148,12823,1376,16.039368789802566,0.026749148969259215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
531,6969,13644.993999999999,27589.07364,40961.2793,45553.8128,33726.5454,37587.96937,3027,6,61398,32641.641,15831,15785,1250,14.226885312063818,0.049301280171992576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,5198,15597.3927,36958.1243,32474.198060000002,69366.17,48946.2653,32688.57455,4803,14,48124,26004.366,23924,15644,1316,27.15924153789392,0.09980467126589643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
533,6629,10776.6382,17329.57619,59449.12412000001,43181.9388,61826.8836,27061.609310000003,1339,13,76785,34072.584,8028,19272,1295,0.8650739883837171,0.0174383017516442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
534,4455,15633.155,35363.12702,17363.20869,24650.2226,65565.2282,37892.34749,2907,10,50051,32677.486,23889,16114,1566,62.20210698222045,0.05808075762722024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
535,6628,6068.5929,6352.80798,37694.98719,38927.0364,40078.1162,21823.67201,3601,2,63208,28068.597999999998,22947,9715,1510,8.856890761471428,0.0569706366282749,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
536,5677,2088.2294,4282.86354,14213.863430000001,46540.1159,31961.8934,24696.57997,2936,6,14522,,11946,9763,1376,-57.38577585392625,0.2021760088142129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
537,7403,10266.3007,20047.92913,31532.31177,35112.0246,40566.4441,29662.828999999998,4939,14,27343,32264.592,22540,11685,1814,-11.574677403113787,0.18063124017115897,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
538,5646,12804.1486,2146.90939,2732.06338,44963.712,34212.3921,45422.54703,1293,17,19890,25347.499,10313,24177,1298,1.325817065913944,0.06500754147812972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
539,4173,11872.127,22740.951080000003,5200.47088,53186.6248,23727.9135,40162.03432,516,11,56233,26610.175,26007,16924,1513,18.87150832122101,0.00917610655664823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
540,4849,8492.6391,38489.26844,47947.74748,34692.7827,55246.6014,14605.89349,3084,9,76046,22754.671000000002,24959,7416,2030,29.29322520600344,0.04055440128343371,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
541,2834,9471.0337,18871.60574,12779.81522,41678.5481,48514.5556,48192.62392,3606,5,27938,29845.619,27706,13396,1423,27.330183470487434,0.12907151549860404,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,6006,17771.5479,6897.635940000001,57269.369529999996,22582.2388,33311.637,28379.221589999997,904,12,53585,22322.468999999997,2295,21115,1129,5.693053695139907,0.016870392833815435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,6779,15069.166000000001,7178.65364,3509.84256,32380.0682,38791.789,19927.11173,2238,19,37711,,2536,15169,1295,-8.556433019019005,0.059346079393280474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
544,4108,9928.7831,13431.94945,16200.4331,27029.551,33469.9418,19125.25644,3142,0,25019,31883.326,27618,10886,1012,-37.68246390739973,0.12558455573763938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
545,3969,8066.4014,40135.94622,9835.74579,53192.0555,43269.1124,43123.43183,2373,14,27600,,5088,12895,1295,-17.273310403723585,0.08597826086956521,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
546,5408,8889.7485,8475.11866,1392.30798,37415.1815,22054.7093,33330.95179,1426,4,34952,34601.532999999996,6222,968,1270,-30.431722395073585,0.04079880979629206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,4085,6167.4281,20468.274830000002,9710.00453,30867.6812,41608.7106,35953.681319999996,3940,14,42272,34750.863,6938,15124,1567,17.922579376997398,0.09320590461771386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,5910,2678.4381,19734.58309,37178.84275,46262.1157,34767.8447,29125.628380000002,797,18,63305,20918.198,7847,10741,1265,-19.171430584145785,0.012589842824421452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,6567,6426.2625,31088.99042,7404.54162,34064.8112,23985.4196,17473.328840000002,3851,0,47029,29411.785,24994,13015,1516,-4.836538668509607,0.0818856450275362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
550,6750,4735.4564,5339.35953,42075.06379,32836.9978,25673.4861,24204.499,1740,0,55646,32752.815,12097,23364,1822,24.313103166099033,0.031269093915106204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,6460,6039.609,7208.72568,47079.52792,46190.1203,24377.5707,40026.09764,2278,14,61492,21602.037999999997,16202,15894,1365,-5.094772032480421,0.037045469329343654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
552,4832,10075.005,27444.61072,18327.13697,50005.6772,24859.3392,52361.08118,3331,14,67125,19354.34,31330,12441,1071,5.749832497131258,0.04962383612662942,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
553,7215,17701.5107,39201.85814,37591.48621,45401.2038,32050.1993,28532.292439999997,4341,7,40624,33383.509,27911,10569,920,1.9885228795730023,0.10685801496652225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
554,6267,16303.8966,38276.69022,49233.500980000004,38812.0004,53082.5144,29909.21894,4961,19,18234,32605.613999999998,5682,5143,2107,-610.4119682878458,0.272074147197543,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
555,3197,10586.8469,37194.089960000005,38541.466210000006,30011.7402,36091.8746,22182.546769999997,3185,19,49781,28024.764,16321,14721,1115,0.03032851506125378,0.06398023342239006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
556,5991,5058.0967,4333.26323,7342.932559999999,46744.1287,53356.7081,50726.53827,1322,2,68290,,25943,12610,1148,36.663960082501575,0.0193586176599795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
557,5000,16230.6368,23420.32622,51657.22008,56789.5024,37428.24,19295.712180000002,3472,18,58520,39605.367,20861,14553,1383,32.71202065202333,0.05933014354066986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
558,8056,3900.7573,22892.00852,5044.87385,43008.1055,22611.8955,22887.47036,1053,13,49184,21361.51,17092,18017,1085,-28.138185968206958,0.021409401431359793,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
559,5422,7743.6932,23821.31281,41811.28491,41209.0143,23925.3611,24644.79978,3001,0,35391,25939.046000000002,33566,17025,1496,0.11252073577722044,0.08479556949506936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
560,5184,11887.5883,1962.4421300000001,47723.67918,39997.8023,50404.8727,42549.94437,884,5,36761,31716.001,14793,18146,1059,13.402946741017294,0.024047223960175185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
